idx,kappa,abs_kappa,angle_sim_vs_ea,angle_euc_vs_ea,sim_second_norm,ea_second_norm
273,0.03611664510041115,0.03611664510041115,0.01561651463656596,89.98105195438363,1308835.0753497954,1125.4095044592723
274,-2.502902813142472,2.502902813142472,1.556352414216798,87.73480370837467,33.40983940340865,34.71364459249287
275,1.1576545467374588,1.1576545467374588,0.06765454987301875,89.91545981070915,1681.4590492816,619.6486199656194
276,17.380741612584597,17.380741612584597,8.80749006907037,76.53185662341512,0.6741238866940119,10.935809469177414
277,25.052312805744613,25.052312805744613,9.537982454917179,76.17820509261557,0.6427901726687775,12.915514293025955
278,0.21408741690658195,0.21408741690658195,0.4093456338900265,89.5749325789908,23070.6041995888,81.42613688652929
279,3.972848550156213,3.972848550156213,6.571082232453837,84.57494311657942,1.2322355994201275,17.424540115198504
280,397.39818785279823,397.39818785279823,17.141046633716723,15.928362012202921,0.00293370427807148,7.639782523364527
281,-2.60077651953463,2.60077651953463,0.4950375285134001,89.30648959931881,95.73476501729068,108.66031788228256
282,25.73797542150542,25.73797542150542,7.454127804893768,77.66973409486094,0.46359543841967515,13.90249958436133
283,1.4267778729115552,1.4267778729115552,0.1725560712283133,89.79017005555013,2119.5157195648962,336.822364237871
284,0.7542277287591725,0.7542277287591725,0.20850176218939903,89.68398455941805,816.2666031201821,172.94505546445066
285,0.6257069308945644,0.6257069308945644,0.18527405611897796,89.72415350377719,871.8083999517871,168.80634006387723
286,-0.6242220067742786,0.6242220067742786,1.1480265740682372,88.82666038641352,2267.5154307996213,41.203311955379036
287,-10.896487829227231,10.896487829227231,19.188388182823388,61.18855009134174,0.560896903822646,4.630700122155736
288,-12.030103387397178,12.030103387397178,8.120407472034762,78.60478569656898,1.304420675082932,11.229688050538368
289,-55.462210407452666,55.462210407452666,27.505669726551933,46.04457263147994,0.060847302626505624,5.421753428350084
290,4.455402370956847,4.455402370956847,20.36899501844208,60.30741359139086,1.4188714505542415,3.3446976859433764
291,-14.423348828924622,14.423348828924622,6.382906393608577,3.117749599750052,0.07032786734160835,2.4383769494721794
292,59.664810715848255,59.664810715848255,22.269825079379853,55.97455200693775,0.08045375302549129,6.938747815994714
293,-5.951529868056869,5.951529868056869,2.0816797348210994,87.27206821414278,19.289227380943903,40.24672314057976
